BodyID,Text,Class
11,nine one one what's the address of the emergency workers it very well so what you know ma'am am I need you to take a deep breath and give me that address again okay greedy well I up well I think honey listen listen to me take a breath I got twenty one thirty three west and what well I'm going to yeah one more time we don't do very well British well let let anyone yeah yeah eleven seventy five north locale itself in what city in Syracuse okay what's going on there we can minimize research or anti abortion you know the drill she's okay she's on the board so go I mean man listen to me listen to me I need you to take a breath all cash to organise we're gonna help propane how old is your sister for eight thirty or thirty two year old listen to me listen to me Ishii wake okay keep reading man I'm not very well initiate breeding not all giving everyone the recovery when and if we don't take it as another man why hello okay jumping can you tell me what's going on please yeah we went through exec on her sister my brother and her it's just separated he moved out today okay we went to check on her her door was locked no lights on I opened up the bedroom door I I Jimmy there pushed open the lock so much the better your shoes on the floor their descent bullet casing answer for two kids are in the bed analytic there's a gunshot would not wonder kids on the side pockets we have three patients totaled thirty other okay number any up in Brisbane natural parents gunshot wound they're all dead Peter there Ntaganda for awhile the blues are cold okay okay different terror attack back actually the other one has a gunshot wound in her as well she's talking that I need to listen to me very carefully can it be done no I do not because I do not want you to try to find the guy and I need to back out of the room I'm on that now okay perfect I do not want to touch anything else nothing else I don't want to go but the door I checked her pulse and that was it okay you're sure that they are all deceased yes that technical to their dispute locate you get it out they told me to get out they told me to get out did he has got to stay away from them okay please tell her to stay away from them I know she wants to go in but that she had to stay out of the room Lamont out too much okay who is all in the house with you you entered that you're right now does my mom okay I need them all to stay out of that room there at all take what's your name Sir my name is Johnson Dr Justin Johnson like your call number and listen Justin I actually want you to get all the people out of that house they allowed out on that were on the porch here there's nobody else in the house but the three patients correct yeah well okay alright Justin I want you to pay their auditors should be arriving any minute do not go back inside out okay other elevator together in the truck day will be there okay Justin take you very much they hear product but I like ,High
12,Tuesday January third two thousand twelve the time sixteen fifty but I don't wanna can help you yeah I leave that family atlas center middle school gym what's going on there we got it we got in that capacity who's on the court moaning as fast because they could be features that that this is not a highschool no the citadel middle school senator Cooper center middle school yeah and you know the actual address there Sir you may know the others that seven hundred E. for sleep that is in the jet yeah it it Greg hall okay so tell me exactly what happened we had that look very upset with the transparency that the end of practice and keep it collapsed on the ground okay and regulate it down on the way right it him here now there on the on the on the way now there on the way Sir are you with the patient now yes power to say please do thirteen fourteen years old is he awake they're on their own they're on their way here does either way could barely eat ice cream fancy predict we might very sporadically okay but he just collapsed like he fainted almost almost done with it everything completely it's a particularly normal something so if you create a completely normal no it's not kept side or back today apparently if you change the color yes yes what might we think Intel source yeah what color and then that certainly go was well yeah did he have a history of heart problems that you're aware of we don't know uncannily the where part forms of the camera we're here flair here play he said that he thought the political field it's very difficult around behind all here is a different topic has so much crap that gets when it later now he said he is not alert but if he's unconscious or subconscious who isn't going to Sundance is Mike is semi sentiment semi conscious okay well you know we get no movement okay but a white it is a way to get what it is back nothing under said okay that was enough okay so what will you do Sir is appointed to kneel next to him looking at now the dirty food or vomit wouldn't not live through the bond nothing no how can Mr yeah now don't start CPR he's bringing that don't it really hit if he's breathing don't disappear no not really hit stop breathing yeah okay I want you to place your hand on his forehead your other hand the borders other hand under his neck putting in a movement detail to set back yep it's back now I want you to put your ear next to his mouth yeah did you feel or hear any breathing units of mountains and didn't feel no no okay public telly addict if not for now okay not though but actually hold up their fallen and then they were trained in CPR can we discuss it here traded CPR you can certainly perform CPR it yeah okay you do not know if they are better now I don't always do that that they were gone the one is that yes continue CPR in the theater but delicatessen they will think you wanna go out that door Mr they don't try to some of the thoughts WNED n't enter into when you that nothing but they're going to kill you CPR itself yeah but it does the microfluidic York along with not very because we don't know what they are you giving are you giving out amount for depression we don't know we do not the mountain depression are you feeling the air go in and out I can see the urgency and sets raise one of those one person Jeff okay so you have the defibrillator yeah n't a way to put discipline on the floor next to his head on the side is both of the children on the floor next to his head cycles Mister okay okay you want to remove his shirt No Way Out for that do you remove it comes for that as long as you got a fair chance would the mount mounted in the side okay yet cleanup is now so even though that they're coming out its mouth is there someone there they can open the ET and then it it will yeah we got three people have defend Medicare now no no there's not a lot of talking but that's not how are the pats are deployed in a machine Sir no it was okay someone instead installed attached but the patent they should be instructions as part of the machine for your okay somewhat continue CPR or the other person is putting that that eighty yeah part persuasive about script he announced he'll but felt sad NME's that the person say perhaps the green but fair but Caserta Pat Benatar's everything installed no okay some of work on that yeah well it may be coming up now for the past three years pressure somewhat continuing CPR what we have been going on in the past insult popularity engines get really close is that should usually be in a flat spoiler plastic package Michael a plastic package gets his pants yet if an applicant that usually a foil packet or some sort of plastic package it was with the end in itself okay could beat her though opening in a completely you know what is nmap I am it depends on the kid do you find that we're looking nder thank god solvent we get tons of food coming out great delta said inside a clean out the fluid in it now yeah yeah yeah we're doing that's radically as you can guess talking you won't believe yeah yeah I guess yeah basic engine upon up now you get paid to keep working on it there are guys really are later goes okay they're not an alcoholic you got thank,High
13,right now I wanna focus related crime have different color transfer it that's what time and what what can someone has been shot in the neck but in any event competent goddess me thinking it would make a cameo on it anyway wondering where they end up not aerobic workout poor and Gloria poignant one one yes or no this is this is n't Lackner WNED the address is weaker than a nmcourts being okay what's going on copy all the way to hold my if anyone wants I don't want my name click here it is very good because you won't in the autumn hockey we are but we're gonna okay so somebody took your weapon and shot somebody up and okay NTTA I immaculately okay yeah but it could be worse most instituting in group that right there next to it I didn't even understand it was off duty work in it I knew it right now yeah he if you I hadnt been able ntfc yeah but it could political Sir or is it a lot the call DLE certainly let them you know I don't know I don't need the person yeah I think I need I don't contribute a little where would he if you he smiled,High
14,o'clock well I don't have a county nine one one but he addressed the emergency all of our people we can be family dollar completing we I am not a goody goody wouldn't it make a habit of it for a then that might never female a card with intimate with the male or female human well right now but now I think they'll look but they'll nnova I ran the liquid what color is that what could the Honda civic it Luke lightly and it looked like ugly unbelievable I like the Clinton lip and give him a good kid analytica give me one second who movie Brian and he quickened the guy what I want I can't no one packet yeah but boomer carton picked I am many people are there would be if we had another one you like it here right within him the creek what with the black male wearing a very important one leave here are people I got your beer wanted out because he was the only government now yeah shorter but the little girl in the photo if you look at it but I got over there with the black guy who were gone more broadly gun waggling not a big for a bank with a rifle or a handgun can go and we quickly take off and your car which way because it will not work for you we'll get together I bet I bet bye and take a deep breath for UK Nnamdi no I they went into you have injury proprietary about it would look like prayer here he if he got into you you got your mail yeah I think that we would look pretty hot but you probably know about it you yeah I couldn't make it intimate the built in the dark apartment are on their way weaker in the area and it is the only one I would be okay we follow only fun part for he people forget football I could you elaborate yeah yeah bear okay I may go and let you go you need a good Democrat a the email address on it right but,High
15,I'm calling the Pat patriot on one what is the location of your machine eleven all when you shooting I pushed out and then the cackling me okay he entered it clearly Downey hurt bad eleven node Alameda but let me know nine Alameda your name when Edwin waters you you are I can't help I'm sorry I can't hear you put the but you're calling  nine seven zero two zero nine and we've heard you have the I do not I had it on the table right here where I am quick although I am yeah please you there eleven zero nine Alan I would so what are you at the his brother it I'm about feet away how did I am going to get forty five if you wake I don't know not his brother's shop take it I don't know what yeah I don't yeah I never in and okay okay I am we I'm sure I don't know I try which okay away from Wheeler no idea no over okay right he would dark and here and I wanted you to him what in the Czech I get more one sure I that would help a little okay ilog we are on on the line on that program okay of out pull out doing anything with them reassure the way all on the way they handled right and wait for to arrive okay wait yeah put away anyway because well I hear the ambulance okay let me alright I'm down on the job drop when you're on the I do hope that I can when he came here and right sure where I would yeah where he going on the ground either way it is but to the equator and hit com come up in a driveway okay right we have in the Otto publisher no come we need to work on media okay we all can you get you unloaded the weapon crap I don't know that I am low I don't know I don't have you know I will not the weapon I mean why would you could recruit broken cool I would that and you hold it and yelling at me all day I am right and you wouldn't and he and I fade away from him but you do but what can yeah it is but others right there with them around him up here here in the world yeah we were kids yeah no not that I know of the the brother in law of the people that you good work in and we can play yeah let me know when they're there okay I must be awful close where is Paul Cummings but you know we don't wanna know eleven the doors that open eleven only I mean it's where I eleven yeah eleven you know right here on the cable they they were killer popular right now okay Craig here I mean it here okay go if you're very welcome alright,High
16,but remarkably reported what can I just ask assuring our third out now and knickers third and knickers twenty minutes delivers are very fragmented color W. north that we have the west  governor while they're doubling last thirty seconds ago who had examined at a military arnelle and are I already do it anymore Leo earlier shooting that just occurred at a third Avenue west and west Nickerson street crawler says thirty seconds ago they want you to go to the gods who knows how many Saskatchewan highway I believe with nobody to yeah yeah give parents alignment and alignment and what were like what anally project with second later on the brown online n't retirement that Myron medical analyst at the other a fire this is radio now we have a shooting at three Avenue west and west Nickerson street caller ID issue thumbnail should another person the one of the screens with you so far towards the person that was not our family mammogram if you don't come back right but I can't help but take it we have it accurately characterize it you can't particularly we really need to know what it is beyond belief in a car he went on but what we did was the now I don't know I mean everybody knows better pretend where do we need to know who we're looking for image got lots to help on the way can anybody can apply he had a really good about five foot nine US maybe I don't forty pounds the other day about get out and play and shared on over a white tee shirt he was wearing jeans it was that kind of a very dark hair Andy where you wearing glasses okay the white male black male it's a white man how old probably are between twenty five and thirty what direction to go I thought when you say that well planned out but correction wanting more after he was done early on voters vehicle yeah look I thought he got out of vehicle body heat just came across the street it was on the east side of the street he walked across the west side and you said you thought you thought he got out of the vehicle did you see a vehicle for I don't say that he got out of vehicle operates solidly across the street and you didn't see which way he actually went correct after that he he looked like he reloaded and just went I can see where I want hatred we're going out but directional know which direction of it Benedict and that's down on the ground in the mail I I can't sit here by the campus security officers are dealing with it right now right now I can see that on the Tina I'm just going to get as much information as far as what you saw just so I know if there were no two people standing there and this guy walks up behind one of one lifted his rifle and shot directly into the back of a person's head okay so users recollect along that not a handgun LA shot Huang GA search search here here did you think of the shotgun I believe over the shot gun with a red and upper secondary gun yeah I had an odd writ shape on the on the long barrel okay wait till you turn yeah we're still here okay noticed integer you thought the singer did you leave yes where Allegheny okay need go no and I are you have enjoyed it was a suspect when nobody so what we want I did not actually when we passed it and then turned around and came back so are you talking okay we didn't we didn't see where it went because we already have okay radio were on duty in the state okay everyone is there Sir thank you so much we appreciate it okay you got a problem Keiko had just stay there take a look at a Kentucky senator okay if it's on Okinawa any contact you okay I think about it if you get a much better sense except I think like,High
17,is quit whining about some firewood emergency yeah a lot harder not green okay what's your address it's not working okay well you could be what what the street corporate no just a few more questions I can tell you what to do with the question going to help me to help you are you with her right now yeah alone among how old is she two more it's too much to show a not using the word but if she if she catches can you wake her up I'm trouble would grow certain unmarried don't take issue I'm almost over Hart told how given order I didn't hurt you don't hang up okay all we got help on the way for a hurricane you said you don't think she's breathing no with parent kernel code okay if you're right there with her you listen carefully you need the way the baby land on her back on the floor and remove any pillows okay along but you know we've done that kneel next to her and look in her mouth hooter vomit what I do is there anything in its anything in her mouth no okay you need to place your hand on the baby's forehead and your other hand under her neck and shoulders and lightly Copa head back he repeated that put your hand on her forehead and your other hand under her neck and shoulders and white week filled her head back if you look incredible feeling and put your internet come out welcome back home what a poor work put your ear not for her mouth can you can you you were here any breathing you luck and hope really you can hear her breathing if you breathing normally no okay I want you to look at her closely help me every time she takes a breath okay when you're take a breath they you you when here take a breath thing now mostly Chicago one I don't think they all look like okay well when head start UP on how good and how to get not not okay wrong with the baby head lightly tilted back completely covered her mouth and nose if your mouth employ two puffs of air into her lungs about one second each just enough to make it right with each breath okay bar did you feel the air going out more Kara Walker are you going to do it too to pop to polka band who want to buy one beckon each Jeff just enough to make it right I don't do you feel they're going in and out yeah after about an okay now listen carefully I'm gonna tell you how did you catch impression make your baby wound on her back on the ground and placed two fingers on the bread don't write the continental okay do you pay workplace through fingers on the breast bone right in the center of the chest between the nipples okay on what they need to push down an inch and a half with only your fingers touching the check in pump the charity harden bad thirty times at least twice per second would have to let the cat come all the way up between pumps okay are thirty times tell me when you're done on IGN a quiet one killed three four one two three four tell me when you don thirty con out loud four one two very good lord tell me one account thirty when you come dirty love you now we'll have to have your life forever and now I'm locked the door I'm not unlocked the door go tell me when you've done thirty thirty and you think of it thirty times keep don't come when you've done thirty you couldn't hear us well because I should have you done thirty no not that I don't love three one two three like that nder you gotta count thirty of one two three or that seven like that little woman okay have you done thirty okay edit it would now with your hand on her neck and shoulders you need help her Beckham pushing out of her nose again and get hurt workshop okay what public Brett and then punched a cat heard more crime right good they were after you've done that thirty on paper to wipe up the practice of two more pop right and right now I know that you need help with your hand under her neck and shoulders told her had put their mouth over her nose now it won't pop and then pump it shut thirty more Nnamdi know when you've done that make sure your finger on the brush on right now clean them who are you did you cover the to pop did not do are you doing the thirty that thirty pounds on the cat good okay let me know when you're done with that okay you are well yeah count how to make sure you do not let me know deeply rooted okay hello well you know what what well hello Nnamdi hello hello yeah yeah yeah the you it you know you but look at it you know yeah he hello leann who well who am happy life you know we think about it contributing you know he he he he holiday we think the current Louis couldn't WNED,High
18,"partner may twentieth this merger placed his or her usual disaffected or care managers first met
now but for now we will happen you know now number what is the problem you know exactly what happened with ours is rapidly we yeah what what happened why are you calling because he had a heart attack disappeared why should not we didn't come out with a competitive female are what is this person he's and he said he would not appreciate that talking fifty eight now you're doing CPR the religious right now I am not dreaming it all with their medications he complained to Greenspan officials cannot claim him ma'am he's drunk or anything hasn't really changed issue breathing buttons are she's not breathing historical collections around her mouth returned six lot owners talking so she's not breathing at all who's who comes along pace but I wanna know she's breathing issue breeding at all become overgrown okay vamp he she breathing like it or not it is our duty let me go ahead and give you answer them you'd even short term CPR I wouldn't I wouldn't or couldn't doesn't work family hardship people on the way to your day para from what was but what are your speaker phone a disciplinary report every better when reading from okay step you she's part of his so are you doing CPR at this time we didn't start not against you needed so much that I can tell you what to do taken sick without ripping and tearing one only a little out of the ground no pillows nothing in there even for him where we were going to be a disaster issued a hospital bed family here in the hospital there premise usually usually go to initiate a hospital bed Rockaway most don't know if it's a child yeah maybe in a horrible murder whom seven yeah she had a lot of that time is she in a hospital bed super mega billion a regular band well there's no way to get her on the floor no there's no good weather and clear airway would typically we've already got a P. what you want is turned on her left side when he didn't hear them out of order and put it over as he turned her honored last sigh know who's going to want to open it now when people you need to listen to what I'm telling you the other person is make it so you can't hear me regulated turned her on her lap start predator part left side don't let him don't write leveling off on its own okay that way the Florida right out of her mouth just get any fluid anything that surrounds it get out and take it out use your finger just get out of her mouth is that we do okay is all that out of her mouth now gold pocket watch years later flat on her back yeah he got a bad okay really she flattened over there incredibly guilty so hope willow's nothing underneath her head prime no pillows nothing underneath ever had forgotten about me differences but because we were like a blue dress away from now no no under deep river heritable good articles deliver them this is a regular house but this is the house but we're now okay does anybody there know CPR here are some of many parties the art or something what they want they want anybody don't overwhelm them into the habit of information out there really early this morning rational we hello you yeah yeah ma'am is a person briefing room who is doing until it could be worse I can't hear what you're saying your phone I think you can hear your thoughts coming out of Congress humidors cutting out there were case what is the person's breathing no no he's not a snow cave is anybody doing anything for her wouldn't PCR things are you doing here you know I think we are specific does anybody know how that property now if you were going to open her mouth shut me down reading about to hold on you can't let me now but let me tell you how to do this you need to live and I'm listening to what I'm telling you you're not the only person at all there are many who deny women have the other people be clients like to tell you I want to go to they are you ready okay layer flatten out there you got it for nothing no pillows nothing underneath were here did not prevent him from one hand under her neck one hand on her forehead you wanted children have that well okay wanted underneath him and wanting him under her dad on one hand on her forehead that children have that one on one counseling that doesn't mean that but here is one of those people you see anything of her mouth is very similar bomber did you do any damage and no black because I don't I don't see the average house of maybe just like out of the way and I'm not familiar with a good amount of stuff you going to do that forums that Kate now whether he had children that are grown one hand under her neck with one another for it wanted I wouldn't want it on the news and then she would you know predict academic bad listen which are hereby or profit does unitarity fire going in and out but it is I don't deserve any hair going in or out yeah signaling from they hurt him out of jail you think they're going in and now accepting and going to announce but they are not going to know okay what I want you to take out of your mouth to mouth I watch it go ahead it was his suggestion overhead that no benefit manager knows close the other twelve or no museum tell filled her head back and kissed her those close to her Kate covered her mouth with your mouth that go to regular breast affair whose movements are better to risk of error once one percent one per second failure is second nature her chest rise and with each breath I have to make sure her chest rises with each breath other kids about rises when what you do they if your preference would be well fed logo who had ordered him out but once one each second right on schedule what makes her chest rising with each breath because they don't is your chest going up or down no platform okay this price tilting her head back a little bit more if your arrows that nature does close personal growth very appropriate that a little bit more edging toward your portraits of their summer is somehow there's even said nice I see autumn now that two more breast of Air America want to my breast you don't have that much of it of I know that we are going to go there on their way we would accept them I hear her little little okay did here go hand what she breathed and or or spoiled yet we all have them it would deter just prize with each breath that was supposed okay wait they did that appear they're not blowing hard up visitors any fluid glad you got a blow through it again okay governor elected implicitly or they could be something you've heard any dirt you know down our throats and yeah I agree that number two it would amount now can started but there's anything in their mouth we just need to blow through it you can't get it out today we're going to do an apartment so pretty good back for more that he'll hurt him back just a little bit more if that's not ordinarily during your compression applause covered her mouth with yours picture no encores internals colors ever gone out of years to press their one per second okay okay did progress in the air going out you just hear chest for every season where they are on the inside",High
19,paramedical funny nine one one ceasefire medical it's somebody that has done that somebody got shot at yeah paint and powder mountain there I'm intentionally imperfect using only got severely hurt some of our past so I think you know pumping they're shooting at someone yeah and whenever whenever I said that as a family hitting him and where right now I'm here Piper but we can't keep track okay I'm are you getting started I think you have to tell me what's going on or middle road yes it does okay listed next using  pretty yeah don't let your eyes yeah I need help shooting you know what I mean right right and that's why I need you to do opportunity I'm not permitted to remain overnight predicament but also outside you know who is shooting yeah but nothing and I'm like I don't know what I'm afraid of that okay list you the number is that my brother that he is now in the trial but you know one shot someone it's certainly not boyfriend yeah but I think that you know the court but we don't have their own okay thing and so did he actually to someone well I don't know how far away cannabis and never heard anybody accusing her of yeah but you don't know why will no rational know anything like that certain run over you know if you were in her car right when he said this so then after that click being well enough email saver ran over one another landed that down the boyfriend of the one that humans felt like getting an ambulance at thirty seven from someplace landing craft over and told you that they needed in the ambulance well I think probably the magic I parted I want Ross and then narrowed her into her driveway assessment of how ambulance personally perhaps taking another third round of layoffs and historic art there are driveway like he shot a who done it bonus who's trying and her boyfriend the little boy I don't like you you're picking them up I don't know if you think you don't have the internet okay you just turning our peeking out there the other they have limitless IT help there are there out there right now very looking people but that was happening or what I don't know I don't know anything he doesn't know his anatomy and help you know where he was shot now I don't know I don't know how they all out rightly right now there are currently at the Khyber open and I'm not sure if there are he's bleeding I'm what kind of party her blue eyes were blue I think the Democrats will work very great okay around a hot little black are you reader from here the group members and the list okay yesterday but public health yeah no we don't need to pay so we don't know if I'll have it done don't you think we don't well after I don't know okay yeah thank you answer that just a few weeks after that also didn't know my goodness they don't have a gun in the car here but you know someone help but the house it has got a can of propane so someone as well across the people who are they if no weapons partner weapons and own an entire month bright light now I just want them to throw at the guys her in an art in the car something thank you they're screaming is definitely gonna happen might and health okay but she doesn't it well I am glad that and we have an interim government but we didn't know what going on with with the other people involved don't eat you know you don't love lives with them across me either than that and the mother and her boyfriend but the book replacement for our eleven market right now I don't know anything else and I'm assuming it's not clear that yeah it doesn't look part or not no thank you thousands of Muslims I know we just need a minute so if they were not armed with the with the program replenishment and I know that you know that are illegal Rhiannon car but there's a couple more movies like they just need an ambulance you can't just have a ball floating right now so it's more it more than Justinian villain okay it make sure that nobody else gets hurt pack help with that just send an ambulance so we need to know what's going on there do you know that that I don't know don't know what else to say that the market right now and I'm not gonna say okay listen the suggestions about your neighbors okay you know that the three of them that live there band that live there but I yeah I don't know who is Susan how can you tell me affect them that brought that online payment if not on the way we've got a lot on the way our economy learning Brian you know it clap now I don't know there are things I don't know that I finished the technique that can you know anything about the history like whatever I don't know I'm looking at your feet they ran over to her car and I'm not going to step outside and Syracuse I know that he got a car he's waiting in my driveway and Lester girl friend me Pam and I don't know her last name okay and then if you don't know if the Senate in the car now I don't know the answer Ryan in the Carter boyfriend I absolutely suck at once that something Piper know any other information that their sales have been characterized like okay you need his help right now because of her certain is in the car and okay I don't know families because they are not his wife denies making an undisputed share I don't want him I would know we don't know anything esoteric spirit here but that's it returned there I can't let her hang them by that I mean okay I have never had a thing like that happen around here is awesome and I know there yet very scary and my lack of time and I'm not going to pay it in part protected as much information as we don't learn that I don't know anything more that the police's here any second now ,High
20,yeah America think yeah where they're part of the update don I live it tool one right wing militant quite cute little beach and  my neighborhood outdoor then we went down to it may help a lot that it is but brand got out there building ten forty two department never  building ten forty eight dot two or one pressure call we I know quite what the right now doing I talk to my plate never ever do you I will admit right so I wouldn't look that he never got there you so she does he want from so we won't get out while we were in Ntaganda outfit check that mailbox it's been there blood on the ground plan I did not get a they would get hit with real but but there the war on put his you don't look good doing the best I can guarantee I didn't travel yeah don't put put in but I would like I go there but that is but that may now yeah Hillary Clinton body yeah give it a good you know they put right now New World got so now we but now I got the plant he is married you know that we can't rule like Bob in order for with the purchase upon they would create look up the plant patriot right on the or if you got a whole bottle when you return why is we got a call would be held here you've got a call it down they'd gone out big webcomic at the plantation in what way did you come to Larry Lea Paul can you take a lap back all we all now you be or anything like that let but very well n't know anymore get a lap call route that was going to the town hall currently you know in they got it no I didn't hear a thing Karen what they ultimately right would put but let him go E. N. G. Elia right little reply I think about it could put three thought here two at it's a little while ago noted way they are yeah weight bearing like what you need to know what to do but what if that thing a little while ago that a pretty big it would put it on the mark with particular good god he let the yeah I don't get in our all still there right let yeah we go get James came game two don't you love it at the White her pleading you don't want to keep it down they don't look good our apartment point yeah yeah don't forget to profitability Hitler what department doing out there yeah we didn't talk yeah I thought it looked that way to the apartment number mean that it would not hold but it got me an address that help them I mean it is a tool one building forty n't n't they would be workable alright he hit your but never comment what you know Kelly angle Ndamukong right out behind they hit me address properly it would mean that people on the way right now cut off on the way it is no secret to what you can what would yeah her yeah it hurt okay it would gone down it without the police don't who thought it would be in a minute you do it right we heard filter close you know better ones are even their way we call look at okay you got it if you it all well on our yeah we can all they don't all I would agree here you got a witness IGN glad good IGN yeah put them,High
21,nine one one may it please help me out out alright Gary well not only did it take her to a military power add to my daughter dated nine hundred they're looking for me that doesn't know a good thing murdered eight nine never north at six hundred eight tell me what happened tell me what happened Gordon will walk over to our man in the tear pope well on the downward toward the god got locked out by the Dow abilities leaders of our yes Sir I need you I need you to I need you to stay on the line with me there do not hang up the flying understand yes I hold on yet learned to tolerate yes Sir I am hearing all gone oh my god are you by yourself no no where's the other people out there the other three are here that I'll carry it to the Gaza dated they don't really get there and getting them up to the memorial just within several weeks fire medic one he became a candle in it ninety one five E. six hundred north nine two one five six hundred north an accident with a power the tower had collapsed to pop in both the calories nine two one five eight six hundred north your time time at eight fifty nine please help limit I do you have electrical lines down no there's no power lies down okay are you sure other people and then our plan in my god there on the ground how did they call I don't know video poker land well with what was there and were not guarded battle of field in the tower your building that our is it won't collapse okay in the poll collapse with them well not them off the tower pacey how far did they fall their fifty three stepped out three hundred fifty feet let's listen to make sure you're doing a good job I have helped coming but I have got to you on the okay does that mean it's responding to men have fallen three hundred and fifty feet please don't leave yet slammed open the other what is your name what what is your name there are and the hello guys and what is your last name and David David what's your last name real are you from here so nobody really cares I have helped in other I have helped coming but didn't realize yeah we know exactly we know where you are okay hello guys how are the other men they're a little over there is power power the other men that are not there their borrowed their battle opening I need somebody to be watching for the rich finders they're going to be coming very quickly how are you planning on leave from the road who David well I am learning about Israel repairs we are we are helping David that there is David tell me where your plan so what state are you friend David where do you live referee David David photo good fifty three well yes there yeah so what they did to this is nine one one I have helped coming how with David upset I understand I need somebody to keep a close eye on him okay a I think it's going into shock I need somebody to keep a close eye on him and if you think I need to know I understand yeah okay now let's listen to me where you think ram was stating a family well I'm familiar okay yeah it really isn't that good forte this film is Georgia okay how long did you guys know working in the area tell me how this accident happened they understand a pole with swinging around and knock them from the tower well where were you know the power we were company again hold it later that's another stagnant can come up later okay don't call was dawn of time and the next thing I know it is coming to town okay I don't know a little not sure what happened okay I am really in everything gone as long as we need to allow Reagan there's still a balaclava tower you know where where yet something at the bottom of that piece of Reagan's well but okay it's important nobody patch that read I don't anybody to touch anything there okay okay are you all doing okay how was David if we go over that now hoping if somebody taking care in Maine yeah well what and are you doing okay I'm very sorry that I'm sorry this happened DO but I have hell I had help coming in they're going to help all of you okay and I've made to keep you on the line I need somebody watching the road working cannot leader here from the road are you back three well we're out here loud in my little black somebody standing there yeah I'm I'm bi okay David Lopez by that where the driveway from Alan helping how far away the Taliban and they're just they're trying to get through in traffic and and just making their way up to you what we've done is we have a volunteer fire department they're trained in first aid and and they can help you all and then we have an ambulance coming in case somebody made that okay but I promise you we do have help coming I know it seems like it's been a really long time but they're hurrying after making him yeah I totally love it I can't hear you very well oh okay is assigned them did you should be things somebody very very are you right by the railroad track and yet they're read by the railroad tracks I think about I love the way you wave your arms and as soon as you know they see you I will hang up okay not yet there are by the railroad tracks he's waiting by the road he can hear her he needs because he needs to keep going where where she has gone live under attack issue on nine hundred nine six hundred what is this you need to be a nine hundred or six hundred I mean the air someplace in a truck now a good realize you with them really that breaks out very well that that the first responder now they I I'm getting at I mean he'd have now Sir they'll take care of me like that you know Bob ,High
22,Eric Eric what what it looked very good argument that we were going to win that one but hunter I got really bored with the good people accurate undertaking hit her it really caught up in all written up or go to a bad pixel I should wait I thought that it would patent badly injured but the kids I know what you meant yeah I really like him but that little kid burger with that little kid who can point yet I because it better but yeah yeah I know I know I know I know well then I don't but it I think I'm gonna help old real care how many kids are injured there at work here that work if you have a habit come get pretty hot dog on the way okay good deal I know but I know that I know I know that you got it I know a lot right now you know yeah I got a good look at the fact that you know  it's going to the local share out but here are a little bit women you yeah you get that pop up and got online with it and I am I don't hang up not enough ,Medium
23,September tenth two thousand fourteen nine thirty six nine P. he developed that hi all players who are all falling at that part of multi way that will work lawn mower down on that with both right around there hello alpha yeah part of it build Dario had gone the other way side of that was Polsat walk fort Campbell ball park area cannot read early thirties parent samurai order and how many minutes ago was that all but five he was on the west side of the road yep just like if I walked in on our part literature Walmart did not altogether all young yet it will be twenty and thirty some are top rated movie good soccer and Saddam out because blast the fallen leaves and I have a policy  participate but not not overly fall under six the the way could you tell it's fairly specifies a problem on fifty one beat what color hair did he have  black Phillips spoke kind of baffled by up to now have to hold back a little bit part of parents bomb on the fact that IGN certainly sitting at a red shirt what color pants  knows enough take a course pictures  held Olympic and your name Sir I  and one of our top second how you are her and the area they will come to you're welcome can there ten you fourteen thirty nine,Medium
24,not on a regular re-attempt it would tear me are you millions and ,Medium
25,this recording was prepared by nine one one dispatch dot com I yeah yeah you I don't know where you are whatever would happen yeah we I can't understand what you're saying we would go in the open the door but he put your little brother you what the address there all yeah yeah okay you'd ever do you have a lot you do you have a yeah or a proof or that he may have been a quarter yeah four Libby pocket somebody out there I can understand what you're saying four eleven eight three four and what the street no matter what wrong what's wrong did how old is your brother five years ago yeah and who took him I don't know who they get paid plucking got into but no good talking to somebody kidnap your five year old brother yeah garden we put little reporter okay who who are debate look like he and I don't so it became a new person there but nobody know who they are there we all know and no one knows PP range guy figure out that that your brother yeah what color is your brother Carter way it why the white pick up truck not all white car yeah if your mother there crying real bad okay all over you I mean good didn't know who they were eat all the all of or who took it that but I don't know all chlorine go back under their own you know more right than left right here with you brilliant they don't call him how long ago was that yeah I know yeah he what it you know what do people yeah you can bet that don't be no we're going to them somebody to help you okay okay but the more you cry the lead but can hear what you're saying okay yeah they could be bred okay yeah I'm comin out then you take a big breath yeah okay the police are coming okay thinking lately what kind of car was good though I don't think I'm delusional because or do or you don't site and what a black white Hispanic guy okay good luck which way did it go to it the right way Ernie all day waving away I'm going to take you away although I don't know okay that later that may burn through I don't know what he did when he was but that car open I think I you know I don't really know but it okay and do you do you think why would they take it we thank no I don't know maybe no one but I don't know okay does your mother know them we all know we didn't always have under the public from them only okay and that your father know who they are you know we don't know what they are that it do you think he led them to me yet the police are coming but we need help in finding him yeah I know I need help with the love of her life yeah we we got Billy coming is that the house burned apart it out or wait until you hear me OK and you're right eleven eight three four yeah I hear what we did and who who in the house with you yeah he okay up police I think it went and put them in I don't know what police,Medium
